anchor_product_id,recommended_product_id,co_orders,anchor_orders,recommended_orders,confidence,lift,anchor_category,recommended_category,recommended_qty_sold,recommended_revenue,score_affinity
001b72dfd63e9833e8c02742adf472e3,e19ddcc85537b41f22116c8d5425ef46,1,11,18,0.09090909090909091,480.44444444444446,moveis_decoracao,moveis_decoracao,21,629.79,0.4039566751461414
005030ef108f58b46b78116f754d8d38,75c06ee06b201f9b6301d2b5e72993f8,2,13,28,0.15384615384615385,522.6813186813187,perfumaria,perfumaria,28,408.27,0.44613490419294666
005030ef108f58b46b78116f754d8d38,51250f90d798d377a1928e8a4e2e9ae1,2,13,12,0.15384615384615385,1219.5897435897436,perfumaria,perfumaria,12,167.88,0.43330916040251777
008cff0e5792219fae03e570f980b330,87aff1d9a5e94db6840c5b963a5cef90,1,20,10,0.05,475.64,esporte_lazer,esporte_lazer,10,1409.6,0.3683310595339305
00ba6d766f0b1d7b78a5ce3e1e033263,b931645cdc2d9868f01544e8db63f5ab,1,11,9,0.09090909090909091,960.8888888888889,utilidades_domesticas,ferramentas_jardim,13,893.0,0.39673156032016005
00faa46f36261af8bbf3a4d37fa4841b,63094ac128b54dd72d511043411df079,1,10,7,0.1,1358.9714285714285,fashion_bolsas_e_acessorios,fashion_bolsas_e_acessorios,7,1750.0,0.3932404832002688
0105b5323d24fc655f73052694dbbb3a,5ed9eaf534f6936b51d0b6c5e4d5c2e9,1,5,19,0.2,1001.3473684210526,pc_gamer,cool_stuff,21,524.64,0.46941122060068685
0129d1e9b29d3fe6833cc922374cd252,9f14f401fce2d9ddd450e7ce60cb7f5f,2,7,5,0.2857142857142857,5435.885714285714,consoles_games,consoles_games,5,58.51,0.5000703722880869
013ee64977aaa6b2b25475095162e0e9,f6fa93875f4a7dac03e0a22143f4d815,1,13,25,0.07692307692307693,292.70153846153846,cama_mesa_banho,cama_mesa_banho,25,1248.75,0.39823547531542786
013ee64977aaa6b2b25475095162e0e9,e934947ca6b64f5a6d864e21dca13b73,1,13,6,0.07692307692307693,1219.5897435897436,cama_mesa_banho,cama_mesa_banho,6,310.75,0.3772597908617954
014a8a503291921f7b004a5215bb3c36,dd6a505f83dd3c6326aa9856519e0978,2,18,36,0.1111111111111111,293.60493827160496,bebes,brinquedos,36,1792.49,0.4243882490275909
014a8a503291921f7b004a5215bb3c36,14dffa241a078aeaebaef48a49e807ca,2,18,23,0.1111111111111111,459.55555555555554,bebes,bebes,23,1492.7,0.41746878965969464
014a8a503291921f7b004a5215bb3c36,8d98dedc3c19de17f1a090195e85d6b6,1,18,20,0.05555555555555555,264.24444444444447,bebes,brinquedos,20,998.0,0.3820009178340418
014a8a503291921f7b004a5215bb3c36,d6bbda35f0b8505c2f824f1d90295855,1,18,14,0.05555555555555555,377.4920634920635,bebes,brinquedos,15,834.6700000000001,0.37765397760035835
014a8a503291921f7b004a5215bb3c36,3c261802e239d1f2dcda5ed49aa14220,1,18,7,0.05555555555555555,754.984126984127,bebes,brinquedos,7,529.8399999999999,0.3665738165336021
014a8a503291921f7b004a5215bb3c36,2c2b1db11f5ec66bbc6ca9d1ce3f81a4,1,18,6,0.05555555555555555,880.8148148148148,bebes,brinquedos,6,389.40000000000003,0.36443927804128257
0152f69b6cf919bcdaf117aa8c43e5a2,642a40d4d73b4b2604968937de13634a,1,55,21,0.01818181818181818,82.36190476190477,cama_mesa_banho,cama_mesa_banho,23,296.7,0.3617112139021189
0152f69b6cf919bcdaf117aa8c43e5a2,cce679660c66e6fbd5c8091dfd29e9cd,1,55,13,0.01818181818181818,133.04615384615386,cama_mesa_banho,cama_mesa_banho,13,232.7,0.3530951966837964
0152f69b6cf919bcdaf117aa8c43e5a2,7ca5f56188492e30c50ba64de188aae7,1,55,11,0.01818181818181818,157.23636363636365,cama_mesa_banho,cama_mesa_banho,11,160.9,0.35063105283536267
0152f69b6cf919bcdaf117aa8c43e5a2,47ea90e9a2976bc290c3cdf3b5e0573d,1,55,7,0.01818181818181818,247.0857142857143,cama_mesa_banho,cama_mesa_banho,7,483.0,0.3441495741093597
017692475c1c954ff597feda05131d73,f2ecbb02b6da187a9f14b8ac5781faec,3,24,11,0.125,1081.0,perfumaria,perfumaria,11,153.89000000000001,0.41472196192627175
017692475c1c954ff597feda05131d73,44291e25afe160dfe5f844da1b0f8b15,1,24,7,0.041666666666666664,566.2380952380952,perfumaria,perfumaria,7,97.93,0.3582404832002688
017692475c1c954ff597feda05131d73,537795846d3155fd59b4eb12545b1b2f,1,24,5,0.041666666666666664,792.7333333333333,perfumaria,perfumaria,5,74.86,0.35364180085951546
01cf7c4cffff8db0a1cbe612bd2d50a4,53b36df67ebb7c41585e8d54d6772e08,1,10,304,0.1,31.292105263157893,moveis_decoracao,relogios_presentes,321,37454.63,0.4523079008432682
02475368dfb38934fe55f574024fe1d7,186fe07c8b8005ec6a498587ffbc1352,1,12,34,0.08333333333333333,233.15686274509804,relogios_presentes,relogios_presentes,36,1044.0,0.40772158236092426
02475368dfb38934fe55f574024fe1d7,5c692818d313aa12864b48ac0c2472c2,1,12,22,0.08333333333333333,360.3333333333333,relogios_presentes,relogios_presentes,22,638.0,0.4001217950685627
02475368dfb38934fe55f574024fe1d7,87cb507e0daa37bbf34956fd59eba832,1,12,22,0.08333333333333333,360.3333333333333,relogios_presentes,relogios_presentes,22,638.0,0.4001217950685627
02475368dfb38934fe55f574024fe1d7,0bdd9a52d192d64770e33ae559512478,1,12,15,0.08333333333333333,528.4888888888889,relogios_presentes,relogios_presentes,16,879.0,0.3952897466354349
02475368dfb38934fe55f574024fe1d7,8bef2f3e34f2cc22c908921e6e9eebee,1,12,7,0.08333333333333333,1132.4761904761904,relogios_presentes,relogios_presentes,7,273.0,0.38324048320026877
027cdd14a677a5834bc67a9789db5021,e78506414d2563b6414cfd84b7fa0802,1,38,16,0.02631578947368421,156.46052631578948,perfumaria,perfumaria,16,2728.0,0.36107922031964546
02ed3b595447e948efc3eac897e4df0e,06edb72f1e0c64b14c5b79353f7abea3,1,9,128,0.1111111111111111,82.57638888888889,cama_mesa_banho,cama_mesa_banho,140,5711.8,0.4457740455956228
03bb06cda40712fb8473f7962fb7d198,3321ad579f19476d0d668f726f8dffec,1,8,5,0.125,2378.2,cama_mesa_banho,cama_mesa_banho,7,1639.3,0.4082404832002688
03bb06cda40712fb8473f7962fb7d198,fec565c4e3ad965c73fb1a21bb809257,1,8,6,0.125,1981.8333333333333,cama_mesa_banho,cama_mesa_banho,7,704.3000000000001,0.4082404832002688
03e931f387c2dd5b006aecdb12515b2e,d9e7d13814ea50f9ae1f612ef6b3a1f1,1,15,6,0.06666666666666667,1056.9777777777779,cama_mesa_banho,cama_mesa_banho,8,425.6,0.3751232795855184
03e931f387c2dd5b006aecdb12515b2e,b60c241f66e031959b70e1c60725f0bc,1,15,5,0.06666666666666667,1268.3733333333332,cama_mesa_banho,cama_mesa_banho,6,332.8,0.3711059447079492
03e931f387c2dd5b006aecdb12515b2e,85b6cd7f57f7a06d180c93e8c74f6381,1,15,6,0.06666666666666667,1056.9777777777779,cama_mesa_banho,cama_mesa_banho,6,321.0,0.3711059447079492
044f05bc9de36e8a693a83e4bc79dd0d,67cf741b2e7fa5801046eeb8b95b8aa8,1,31,8,0.03225806451612903,383.5806451612903,telefonia,telefonia,8,199.92,0.3544781182951958
052413504e5295cd66ec4ced0b310062,b2e22c958b453a43a650a579dcac2e43,1,14,12,0.07142857142857142,566.2380952380952,relogios_presentes,relogios_presentes,12,4555.87,0.3838586109519683
056d012d264624accb7f73d31caee034,3e5201fe0d1ba474d9b90152c83c706c,2,8,43,0.25,553.0697674418604,cama_mesa_banho,cama_mesa_banho,44,5381.6,0.5108506168622968
056d012d264624accb7f73d31caee034,592962829d5a715304344e656e39108a,2,8,12,0.25,1981.8333333333333,cama_mesa_banho,cama_mesa_banho,12,1432.8000000000002,0.4910014680948254
056d012d264624accb7f73d31caee034,99a4788cb24856965c36a24e339b6058,1,8,456,0.125,26.07675438596491,cama_mesa_banho,cama_mesa_banho,477,42049.66,0.47362303786617144
056d012d264624accb7f73d31caee034,35afc973633aaeb6b877ff57b2793310,1,8,153,0.125,77.71895424836602,cama_mesa_banho,casa_conforto,162,14227.19,0.4564250915846868
058b372f969b59e8c4a27e224243909c,fb55982be901439613a95940feefd9ee,3,7,82,0.42857142857142855,497.18466898954705,papelaria,papelaria,84,6786.0,0.6281599410550707
059ca09d32720d9adce3ae12e181339d,d8cabd83757ecf48a7d2628dee9135c1,1,10,5,0.1,1902.56,perfumaria,perfumaria,6,1134.0,0.39110594470794924
05f0fe07929d35be0748fac56eecbeb2,2dd91cf063cf57cb0eebef072746daab,1,5,9,0.2,2113.9555555555557,beleza_saude,beleza_saude,11,1213.52,0.45972196192627174
060cb19345d90064d1015407193c233d,98d61056e0568ba048e5d78038790e77,6,25,37,0.24,617.0464864864865,automotivo,automotivo,37,6185.4,0.5021478821156166
060f0122cdc8f25db4a0d7359fdae7b0,57f2bc497c1a3ebe41ba7a06d78ed159,4,16,37,0.25,642.7567567567568,relogios_presentes,relogios_presentes,37,2034.0,0.5081478821156166
060f0122cdc8f25db4a0d7359fdae7b0,17ad136b7421ea8690fded631b651158,1,16,15,0.0625,396.3666666666667,relogios_presentes,relogios_presentes,16,880.0,0.3827897466354349
060f0122cdc8f25db4a0d7359fdae7b0,0bdd9a52d192d64770e33ae559512478,1,16,15,0.0625,396.3666666666667,relogios_presentes,relogios_presentes,16,879.0,0.3827897466354349
060f0122cdc8f25db4a0d7359fdae7b0,69523f67543ff9ea6b1a15858fb59b3b,1,16,8,0.0625,743.1875,relogios_presentes,relogios_presentes,8,464.0,0.3726232795855184
060f0122cdc8f25db4a0d7359fdae7b0,d2c7a1e57b8f3e74095798f867334b36,1,16,8,0.0625,743.1875,relogios_presentes,relogios_presentes,8,392.0,0.3726232795855184
06ad93d66e91d09df5ce746906d9658b,db1e6fed56643b852af3132d255d9ddc,1,8,7,0.125,1698.7142857142858,cama_mesa_banho,cama_mesa_banho,9,2324.1,0.41180749834353475
06dce482ace017e78349b6f1fa83a022,125e5760a3ff01937be3b2a1a7f14aa6,1,10,5,0.1,1902.56,cama_mesa_banho,cama_mesa_banho,5,244.5,0.38864180085951544
06edb72f1e0c64b14c5b79353f7abea3,39aa98469aa7460a9764311b3f8efb12,1,128,17,0.0078125,43.716911764705884,cama_mesa_banho,cama_mesa_banho,17,781.1500000000001,0.35089094065227466
06edb72f1e0c64b14c5b79353f7abea3,937c825572d26b9e5a723527c6d625c6,1,128,12,0.0078125,61.932291666666664,cama_mesa_banho,cama_mesa_banho,13,595.97,0.3468736057747055
06edb72f1e0c64b14c5b79353f7abea3,02ed3b595447e948efc3eac897e4df0e,1,128,9,0.0078125,82.57638888888889,cama_mesa_banho,cama_mesa_banho,10,403.5,0.34301855953393057
06edb72f1e0c64b14c5b79353f7abea3,a1dd59756b92c62cd39375d0b0222698,1,128,9,0.0078125,82.57638888888889,cama_mesa_banho,cama_mesa_banho,9,179.1,0.34149499834353475
06edb72f1e0c64b14c5b79353f7abea3,f2f411f86bd5bd427e28e2a30771761f,1,128,7,0.0078125,106.16964285714286,cama_mesa_banho,cama_mesa_banho,7,619.3000000000001,0.3379279832002688
06f0e85c7892d5df893f332706340af1,fcaab5d7f656094e49fbe4ee3a506658,1,27,17,0.037037037037037035,207.25054466230938,papelaria,papelaria,18,2015.0,0.36928994327108255
078e8db43688ea060cf754e7bd2b92e7,96d1c06692244e2fed6e1f9aa9552770,1,5,6,0.2,3170.9333333333334,cama_mesa_banho,cama_mesa_banho,13,806.0,0.4621861057747055
07c055536ebf10dfbb6c6db6dbfc36e5,8338cef8355d238f43711dcb9c0657b2,2,27,21,0.07407407407407407,335.54850088183423,moveis_decoracao,moveis_decoracao,22,1009.8,0.3945662395130072
07c055536ebf10dfbb6c6db6dbfc36e5,ace5d86cf1ac63cdb76f49e5cd23d2f8,1,27,26,0.037037037037037035,135.5099715099715,moveis_decoracao,moveis_decoracao,28,1415.0,0.3760494341074766
07c055536ebf10dfbb6c6db6dbfc36e5,741a31499a578979be85db7f80139e62,1,27,18,0.037037037037037035,195.7366255144033,moveis_decoracao,moveis_decoracao,18,826.1999999999999,0.36928994327108255
07c055536ebf10dfbb6c6db6dbfc36e5,f08c59bc335a381d2b015c4efdc6dae3,1,27,8,0.037037037037037035,440.4074074074074,moveis_decoracao,moveis_decoracao,8,407.2,0.3573455018077406
08574b074924071f4e201e151b152b4e,98a8c2fa16d7239c606640f5555768e4,1,94,27,0.010638297872340425,37.48148148148148,ferramentas_jardim,ferramentas_jardim,30,3355.9,0.36127627179882044
086351823300e0339f6955b27998c186,ed5122a6a757a4fea8f32a6fb95a5135,1,23,14,0.043478260869565216,295.42857142857144,cama_mesa_banho,cama_mesa_banho,15,1655.0,0.3704076007887642
086351823300e0339f6955b27998c186,95ec3f7e237a87df9935a570ab6ef266,1,23,10,0.043478260869565216,413.6,cama_mesa_banho,cama_mesa_banho,13,2112.36,0.36827306229644463
08c816d9a716567bf436173ef6f5f12e,f89cd865cac300a9bf1320dd8f0fa223,1,16,12,0.0625,495.4583333333333,eletronicos,eletronicos,12,138.60000000000002,0.37850146809482543
08c816d9a716567bf436173ef6f5f12e,2a3539131370b3ac020dd5f7a656a53d,1,16,8,0.0625,743.1875,eletronicos,eletronicos,8,175.12,0.3726232795855184
0900e9b18da6627157a7e47a8ac8fc08,2d27434c710806b971a721da337a112a,1,8,11,0.125,1081.0,relogios_presentes,relogios_presentes,11,429.0,0.41472196192627175
09481a6dfe9eb590dc8b265b54dc4c97,fe59a1e006df3ac42bf0ceb876d70969,1,8,11,0.125,1081.0,informatica_acessorios,informatica_acessorios,12,9144.1,0.41600146809482547
09b0d15a8cc9a84e7af7e0225f67dc45,368c6c730842d78016ad823897a372db,1,14,291,0.07142857142857142,23.350024545900833,moveis_decoracao,ferramentas_jardim,388,21056.8,0.43818670851777736
09b0d15a8cc9a84e7af7e0225f67dc45,a39cc58c1b5926b6f9f378daa89f1315,1,14,35,0.07142857142857142,194.13877551020408,moveis_decoracao,casa_construcao,35,5259.8,0.40014074457617377
09b0d15a8cc9a84e7af7e0225f67dc45,810e2944bca9850b934e1570ba372e7d,1,14,26,0.07142857142857142,261.34065934065933,moveis_decoracao,moveis_decoracao,33,2574.0,0.3992270505593341
09b0d15a8cc9a84e7af7e0225f67dc45,555cf217f3f7376ea7ba4af273c56739,1,14,5,0.07142857142857142,1358.9714285714285,moveis_decoracao,moveis_decoracao,5,590.0,0.3714989437166583
09c3a2ea33f044aebffecd6681e00133,d011223de539cd224b5c5c8082313d46,1,8,22,0.125,540.5,moveis_decoracao,moveis_decoracao,22,4646.400000000001,0.42512179506856274
09c3d39641970009c198caed304ccfc4,a0eef953cb25bc9ae40457e1c3c82946,1,8,17,0.125,699.4705882352941,bebes,moveis_decoracao,17,1188.3000000000002,0.42120344065227466
0a4093a4af429dc0a9334300e5c13ae5,e0cf79767c5b016251fe139915c59a26,4,40,131,0.1,72.61679389312977,beleza_saude,beleza_saude,137,4096.3,0.4387635959280782
0a4093a4af429dc0a9334300e5c13ae5,aadff88486740e0b0ebe2be6c09476ae,2,40,40,0.05,118.91,beleza_saude,beleza_saude,40,1196.0,0.3893625391346912
0a4093a4af429dc0a9334300e5c13ae5,6abd84909e8ed79ef808c16f90b91093,1,40,12,0.025,198.18333333333334,beleza_saude,beleza_saude,14,418.59999999999997,0.3582889770695377
0a4093a4af429dc0a9334300e5c13ae5,ede062bcd13ef64b5cc87369e4edaf62,1,40,10,0.025,237.82,beleza_saude,beleza_saude,11,328.9,0.35472196192627176
0a4093a4af429dc0a9334300e5c13ae5,bb48c8fda6bcf73c9a0178fd1a1a366d,1,40,9,0.025,264.24444444444447,beleza_saude,cama_mesa_banho,9,404.09999999999997,0.35180749834353475
0a4093a4af429dc0a9334300e5c13ae5,b141c668aca84c5877a5c66bd94fedc8,1,40,7,0.025,339.74285714285713,beleza_saude,beleza_saude,7,209.29999999999998,0.3482404832002688
0a4f9f421af66d2ea061fbb8883419f7,43b54d1fc56ff394092a3dff6be2d39f,2,13,15,0.15384615384615385,975.6717948717949,beleza_saude,beleza_saude,15,1654.8,0.43662833657471734
0a4f9f421af66d2ea061fbb8883419f7,f889fb87b505b73de10c18b93352469f,1,13,20,0.07692307692307693,365.87692307692305,beleza_saude,beleza_saude,21,2316.72,0.395565066754533
0a57f7d2c983bcf8188589a5fea4a8da,41c24b8ce92d1a2cac62db5edfd088b2,1,84,63,0.011904761904761904,17.97581254724112,relogios_presentes,relogios_presentes,63,6859.81,0.3736238235433947
0a57f7d2c983bcf8188589a5fea4a8da,53b36df67ebb7c41585e8d54d6772e08,1,84,304,0.011904761904761904,3.725250626566416,relogios_presentes,relogios_presentes,321,37454.63,0.21120827678311785
0a9a9c25c5a06532d1766e00db833a7f,e0cf79767c5b016251fe139915c59a26,1,14,131,0.07142857142857142,51.86913849509269,beleza_saude,beleza_saude,137,4096.3,0.42162073878522105
0a9a9c25c5a06532d1766e00db833a7f,bb42f37fc3d9130e4a4339d24a47dd7c,1,14,45,0.07142857142857142,150.9968253968254,beleza_saude,cama_mesa_banho,48,2155.2,0.4050690322730413
0a9a9c25c5a06532d1766e00db833a7f,31c1d1dfbb4b2730140b8bd9248bcd58,1,14,15,0.07142857142857142,452.9904761904762,beleza_saude,cama_mesa_banho,15,373.5,0.38717778712416795
0a9a9c25c5a06532d1766e00db833a7f,ede062bcd13ef64b5cc87369e4edaf62,1,14,10,0.07142857142857142,679.4857142857143,beleza_saude,beleza_saude,11,328.9,0.3825791047834146
0a9a9c25c5a06532d1766e00db833a7f,b141c668aca84c5877a5c66bd94fedc8,1,14,7,0.07142857142857142,970.6938775510204,beleza_saude,beleza_saude,7,209.29999999999998,0.37609762605741165
0a9bdadab17a9b0f258f64d11a0adf7b,3eef0cb94ba82de806bb30ab743c7655,1,10,26,0.1,365.87692307692305,moveis_decoracao,moveis_escritorio,58,4659.42,0.4251806324851634
0aabfb375647d9738ad0f7b4ea3653b1,6c3effec7c8ddba466d4f03f982c7aa3,5,137,94,0.0364963503649635,36.934306569343065,consoles_games,consoles_games,97,2384.0,0.3951898607016328
0aabfb375647d9738ad0f7b4ea3653b1,a72df9d6b4412dbd03d886846a438a3c,1,137,8,0.0072992700729927005,86.7956204379562,consoles_games,consoles_games,8,799.96,0.33950284162931404
0bc5e6c957486577f11519bf36577b38,c695342500b74ff952db47b541726de1,1,8,10,0.125,1189.1,beleza_saude,beleza_saude,12,161.88,0.41600146809482547
0bcc3eeca39e1064258aa1e932269894,422879e10f46682990de24d770e7f83d,6,100,352,0.06,16.215,ferramentas_jardim,ferramentas_jardim,484,26577.22,0.43485543459476494
0bcc3eeca39e1064258aa1e932269894,368c6c730842d78016ad823897a372db,4,100,291,0.04,13.076013745704467,ferramentas_jardim,ferramentas_jardim,388,21056.8,0.4193295656606345
0bcc3eeca39e1064258aa1e932269894,53759a2ecddad2bb87a079a1f1519f73,3,100,287,0.03,9.943693379790941,ferramentas_jardim,ferramentas_jardim,373,20387.2,0.41101176862985006
0bcc3eeca39e1064258aa1e932269894,b0961721fd839e9982420e807758a2a6,3,100,94,0.03,30.36,ferramentas_jardim,ferramentas_jardim,124,7154.0,0.3951820118303355
0bcc3eeca39e1064258aa1e932269894,389d119b48cf3043d311335e499d9c6b,3,100,309,0.03,9.235728155339805,ferramentas_jardim,ferramentas_jardim,390,21336.79,0.39048338636419183
0bcc3eeca39e1064258aa1e932269894,4e1346d7b7e02c737a366b086462e33e,1,100,5,0.01,190.256,ferramentas_jardim,cama_mesa_banho,9,107.91,0.34280749834353474
0bcc3eeca39e1064258aa1e932269894,98e0de96ebb0711db1fc3d1bad1a902f,1,100,7,0.01,135.89714285714285,ferramentas_jardim,eletronicos,7,2069.2999999999997,0.3392404832002688
0bcc3eeca39e1064258aa1e932269894,dfc9d9ea4c2fbabe7abb0066097d9905,1,100,5,0.01,190.256,ferramentas_jardim,cama_mesa_banho,6,1059.4,0.33710594470794925
0bcc3eeca39e1064258aa1e932269894,d1c427060a0f73f6b889a5c7c61f2ac4,1,100,313,0.01,3.0392332268370605,ferramentas_jardim,informatica_acessorios,332,45620.56,0.1900218587515545
0bdd9a52d192d64770e33ae559512478,186fe07c8b8005ec6a498587ffbc1352,2,15,34,0.13333333333333333,373.0509803921569,relogios_presentes,relogios_presentes,36,1044.0,0.4377215823609243
0bdd9a52d192d64770e33ae559512478,1600dcf1cea8c0c83702e07b577ab231,1,15,36,0.06666666666666667,176.16296296296295,relogios_presentes,relogios_presentes,38,1661.0,0.39856310788758464
0bdd9a52d192d64770e33ae559512478,060f0122cdc8f25db4a0d7359fdae7b0,1,15,16,0.06666666666666667,396.3666666666667,relogios_presentes,relogios_presentes,16,784.0,0.3852897466354349
0bdd9a52d192d64770e33ae559512478,02475368dfb38934fe55f574024fe1d7,1,15,12,0.06666666666666667,528.4888888888889,relogios_presentes,relogios_presentes,12,348.0,0.38100146809482544
0bdd9a52d192d64770e33ae559512478,69523f67543ff9ea6b1a15858fb59b3b,1,15,8,0.06666666666666667,792.7333333333333,relogios_presentes,relogios_presentes,8,464.0,0.3751232795855184
0bdd9a52d192d64770e33ae559512478,d2c7a1e57b8f3e74095798f867334b36,1,15,8,0.06666666666666667,792.7333333333333,relogios_presentes,relogios_presentes,8,392.0,0.3751232795855184
0be487faac01dd57fd7ed17cfbdf2dee,4d272fe20c57c64dc74b3db191fc31ef,3,5,16,0.6,3567.3,cama_mesa_banho,cama_mesa_banho,16,398.4,0.7052897466354349
0be487faac01dd57fd7ed17cfbdf2dee,642a40d4d73b4b2604968937de13634a,1,5,21,0.2,905.9809523809524,cama_mesa_banho,cama_mesa_banho,23,296.7,0.470802122993028
0be487faac01dd57fd7ed17cfbdf2dee,24d7b551f0ea7c3cea080d402b211132,1,5,6,0.2,3170.9333333333334,cama_mesa_banho,cama_mesa_banho,6,173.0,0.45110594470794924
0c9ff9d8ed9b9bdd825487b3a66e05f5,4fcb3d9a5f4871e8362dfedbdb02b064,2,16,89,0.125,133.6067415730337,automotivo,automotivo,89,12819.300000000001,0.44693077792905317
0c9ff9d8ed9b9bdd825487b3a66e05f5,1d3f55c00acdb29bd959f2760abc8b7d,1,16,5,0.0625,1189.1,automotivo,automotivo,6,1052.55,0.3686059447079492
0cf41187284d7f099adc8415a743ebbd,25e2023ed83352bde98dc1490d14c3d8,1,32,31,0.03125,95.89516129032258,bebes,brinquedos,33,3665.81,0.3751199077021912
0cf41187284d7f099adc8415a743ebbd,5ed9eaf534f6936b51d0b6c5e4d5c2e9,1,32,19,0.03125,156.46052631578948,bebes,cool_stuff,21,524.64,0.36816122060068684
0d146484c69d613fe015c0229056b065,84f456958365164420cfc80fbe4c7fab,1,10,103,0.1,92.35728155339805,moveis_decoracao,cama_mesa_banho,108,10036.16,0.4349925724480233
0d85c435fd60b277ffb9e9b0f88f927a,ee57070aa3b24a06fdd0e02efd2d757d,6,62,22,0.0967741935483871,418.4516129032258,informatica_acessorios,informatica_acessorios,24,1764.6000000000001,0.40951919068258924
0d86ff0b639e969a11a7b3dce67e181c,5f00c50de3d989194f0439e343480372,1,6,6,0.16666666666666666,2642.4444444444443,cama_mesa_banho,cama_mesa_banho,12,1103.8799999999999,0.44100146809482543
0e2d365a247d105fefc31b17ab8706d9,595fac2a385ac33a80bd5114aec74eb8,1,28,98,0.03571428571428571,34.667638483965014,perfumaria,perfumaria,104,12401.0,0.3958234932060583
0ec96e6d31a1493b0475805c9ae1a0a2,e9a69340883a438c3f91739d14d3a56d,1,11,53,0.09090909090909091,163.16981132075472,moveis_decoracao,utilidades_domesticas,56,9326.61,0.41917481538707413
0efc91aa52d1f0669126d3000a94279b,f2e53dd1670f3c376518263b3f71424d,1,21,28,0.047619047619047616,161.78231292517006,cama_mesa_banho,cama_mesa_banho,32,3494.8,0.38446412789811835
0efe972876d70927f5099b77f387c6c7,777d2e438a1b645f3aec9bd57e92672c,1,7,89,0.14285714285714285,152.69341894060994,moveis_decoracao,cama_mesa_banho,92,6428.000000000001,0.45816921858246107
0efe972876d70927f5099b77f387c6c7,f1e297029531521190bb2312a90df567,1,7,9,0.14285714285714285,1509.968253968254,moveis_decoracao,moveis_decoracao,10,299.9,0.42404534524821624
0f370babdc8148e1dd9d4bfc3235982a,7703b8cb5b77fbb36518ea91e2ca734f,1,9,17,0.1111111111111111,621.7516339869281,relogios_presentes,relogios_presentes,19,741.0,0.41455432607695764
0f91b6a95a57a43203a9b17de98960d9,fbc1488c1a1e72ba175f53ab29a248e8,2,13,55,0.15384615384615385,266.0923076923077,beleza_saude,perfumaria,58,6872.49,0.4574883247928557
0fa81e7123fd0ebe03adbbe99d912827,fb783e3e545937820b57fe539b2c5a6c,4,22,21,0.18181818181818182,823.6190476190476,cama_mesa_banho,cama_mesa_banho,21,2127.9,0.4585021296915959
0fa81e7123fd0ebe03adbbe99d912827,87d780fa7d2cf3710aa02dc4ca8db985,2,22,23,0.09090909090909091,376.0,cama_mesa_banho,cama_mesa_banho,25,2607.5,0.40662708370703626
0fa81e7123fd0ebe03adbbe99d912827,1eaf224c19e07b6e50bf0119eea1dd26,2,22,11,0.09090909090909091,786.1818181818181,cama_mesa_banho,cama_mesa_banho,11,1158.9,0.3942674164717263
0fa81e7123fd0ebe03adbbe99d912827,8a443635fdf9759915c9be5be2e3b862,1,22,27,0.045454545454545456,160.14814814814815,cama_mesa_banho,cama_mesa_banho,28,2947.2000000000003,0.3810999391579817
0fa81e7123fd0ebe03adbbe99d912827,cfb763496d9fc48751a27db4fd02aa2d,1,22,21,0.045454545454545456,205.9047619047619,cama_mesa_banho,cama_mesa_banho,24,1198.8000000000002,0.3787274018262843
0fa81e7123fd0ebe03adbbe99d912827,42a2bd596fda1baef5719cb74f73030c,1,22,20,0.045454545454545456,216.2,cama_mesa_banho,cama_mesa_banho,20,1848.0,0.3759403117734357
0fa81e7123fd0ebe03adbbe99d912827,4293865e4ead3d446609086b4cfedb4f,1,22,14,0.045454545454545456,308.85714285714283,cama_mesa_banho,cama_mesa_banho,14,1698.6000000000001,0.370561704342265
0fa81e7123fd0ebe03adbbe99d912827,a4fa3b8fa5953b0bd18bf4e0b4de499d,1,22,8,0.045454545454545456,540.5,cama_mesa_banho,cama_mesa_banho,8,829.2,0.3623960068582457
0fc6914383c2bea767a9562c9d8b43a1,381169576b9f3c083a1c3261da161a3b,1,16,8,0.0625,743.1875,informatica_acessorios,informatica_acessorios,8,374.88,0.3726232795855184
100260bf9206d859dc8db128c8c5afc9,a2a91fe6d8762e0371abd964cef88ec6,3,9,5,0.3333333333333333,6341.866666666667,utilidades_domesticas,utilidades_domesticas,5,125.0,0.5286418008595155
104b9503ee57d0aa2cd3a6448f242636,84c79830527ae823029ee6b904cf948c,1,5,9,0.2,2113.9555555555557,construcao_ferramentas_jardim,construcao_ferramentas_jardim,9,307.70000000000005,0.45680749834353473
10717ff440b2320081989126e858b220,ed5122a6a757a4fea8f32a6fb95a5135,1,29,14,0.034482758620689655,234.30541871921181,cama_mesa_banho,cama_mesa_banho,15,1655.0,0.36501029943943886
10717ff440b2320081989126e858b220,95ec3f7e237a87df9935a570ab6ef266,1,29,10,0.034482758620689655,328.02758620689656,cama_mesa_banho,cama_mesa_banho,13,2112.36,0.36287576094711926
10adb53d8faa890ca7c2f0cbcb68d777,4025ee582ef6b8c478af3b44cf89054b,1,20,16,0.05,297.275,cama_mesa_banho,cama_mesa_banho,16,398.4,0.3752897466354349
10adb53d8faa890ca7c2f0cbcb68d777,e50ee1b5ca5566f7f341e115533015f5,1,20,7,0.05,679.4857142857143,cama_mesa_banho,cama_mesa_banho,7,405.3,0.36324048320026875
